"","Categoria","Linea","Marca","Assortment","ID","Vta_und"
"513","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202150,140
"514","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202151,145
"515","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202152,184
"516","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202153,83
"517","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202201,252
"518","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202202,290
"519","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202203,470
"520","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202204,518
"521","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202205,539
"522","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202206,1041
"523","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202207,435
"524","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202208,264
"525","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202209,720
"526","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202210,479
"527","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202211,442
"528","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202212,202
"529","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202213,114
"530","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202214,148
"531","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202215,171
"532","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202216,1072
"533","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202217,250
"534","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202218,514
"535","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202219,391
"536","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202220,247
"537","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202221,496
"538","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202222,254
"539","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202223,168
"540","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202224,427
"541","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202225,973
"542","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202226,287
"543","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202227,128
"544","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202228,106
"545","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202229,85
"546","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202230,154
"547","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202231,166
"548","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202232,255
"549","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202233,1489
"550","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202234,643
"551","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202235,431
"552","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202236,1685
"553","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202237,302
"554","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202238,187
"555","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202239,241
"556","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202240,1067
"557","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202241,485
"558","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202242,173
"559","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202243,394
"560","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202244,271
"561","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202245,176
"562","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202246,191
"563","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202247,223
"564","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202248,182
"565","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202249,185
"566","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202250,295
"567","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202251,311
"568","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202252,203
"569","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202253,25
"570","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202301,113
"571","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202302,198
"572","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202303,199
"573","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202304,288
"574","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202305,139
"575","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202306,139
"576","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202307,435
"577","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202308,241
"578","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202309,117
"579","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202310,347
"580","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202311,201
"581","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202312,216
"582","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202313,238
"583","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202314,117
"584","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202315,109
"585","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202316,480
"586","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202317,265
"587","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202318,153
"588","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202319,205
"589","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202320,225
"590","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202321,160
"591","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202322,296
"592","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202323,250
"593","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202324,184
"594","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202325,215
"595","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202326,175
"596","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202327,366
"597","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202328,224
"598","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202329,229
"599","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202330,151
"600","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202331,163
"601","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202332,126
"602","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202333,129
"603","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202334,224
"604","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202335,225
"605","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202336,316
"606","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202337,162
"607","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202338,230
"608","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202339,844
"609","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202340,172
"610","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202341,123
"611","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202342,89
"612","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202343,185
"613","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202344,161
"614","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202345,87
"615","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202346,486
"616","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202347,257
"617","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG BAJA A14 4/128",202348,100
"618","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202208,1
"619","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202209,135
"620","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202210,111
"621","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202211,173
"622","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202212,176
"623","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202213,301
"624","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202214,367
"625","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202215,323
"626","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202216,118
"627","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202217,94
"628","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202218,238
"629","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202219,468
"630","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202220,193
"631","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202221,236
"632","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202222,181
"633","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202223,65
"634","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202224,309
"635","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202225,274
"636","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202226,131
"637","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202227,59
"638","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202228,195
"639","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202229,67
"640","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202230,168
"641","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202231,108
"642","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202232,105
"643","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202233,408
"644","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202234,145
"645","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202235,101
"646","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202236,83
"647","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202237,75
"648","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202238,129
"649","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202239,62
"650","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202240,104
"651","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202241,87
"652","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202242,91
"653","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202243,1785
"654","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202244,404
"655","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202245,108
"656","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202246,299
"657","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202247,211
"658","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202248,146
"659","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202249,82
"660","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202250,37
"661","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202251,63
"662","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202252,99
"663","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202253,10
"664","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202301,30
"665","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202302,20
"666","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202303,69
"667","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202304,103
"668","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202305,109
"669","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202306,123
"670","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202307,135
"671","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202308,132
"672","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202309,105
"673","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202310,76
"674","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202311,89
"675","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202312,70
"676","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202313,694
"677","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202314,100
"678","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202315,102
"679","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202316,461
"680","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202317,68
"681","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202318,51
"682","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202319,114
"683","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202320,93
"684","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202321,90
"685","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202322,120
"686","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202323,131
"687","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202324,130
"688","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202325,141
"689","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202326,63
"690","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202327,68
"691","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202328,68
"692","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202329,153
"693","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202330,45
"694","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202331,45
"695","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202332,67
"696","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202333,74
"697","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202334,240
"698","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202335,246
"699","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202336,44
"700","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202337,53
"701","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202338,57
"702","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202339,31
"703","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202340,85
"704","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202341,49
"705","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202342,48
"706","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202343,45
"707","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202344,37
"708","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202345,44
"709","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202346,45
"710","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202347,51
"711","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04 4/64",202348,34
"712","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202101,186
"713","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202102,170
"714","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202103,195
"715","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202104,154
"716","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202105,122
"717","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202106,123
"718","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202107,101
"719","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202108,77
"720","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202109,99
"721","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202110,117
"722","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202111,173
"723","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202112,227
"724","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202113,225
"725","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202114,252
"726","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202115,298
"727","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202116,326
"728","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202117,244
"729","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202118,287
"730","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202119,278
"731","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202120,192
"732","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202121,163
"733","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202122,139
"734","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202123,87
"735","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202124,82
"736","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202125,92
"737","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202126,91
"738","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202127,61
"739","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202128,84
"740","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202129,55
"741","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202130,37
"742","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202131,107
"743","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202132,206
"744","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202133,134
"745","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202134,123
"746","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202135,86
"747","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202136,72
"748","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202137,90
"749","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202138,179
"750","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202139,130
"751","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202140,51
"752","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202141,397
"753","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202142,28
"754","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202143,16
"755","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202144,9
"756","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202145,4
"757","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202146,9
"758","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202147,380
"759","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202148,266
"760","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202149,88
"761","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202150,12
"762","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202151,24
"763","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202152,16
"764","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202153,2
"765","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202201,7
"766","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG ENTRY A04E 3/64",202202,3
